0.450826 -0.0128909 -0.00643909 -0.0740592 -0.0740592 -0.00643909 0.00402523 0.00885296 -0.191998 0.0339585 0.067323 0.0637969 0.0637969 0.0339585 -0.0133205 0.00337444 0.067323 -0.0133205 -0.0216617 0.00337444 -0.176807 -0.176807 0.0371813 0.0538635 -0.0489096 0.0538635 -0.128807  0.11646 0.0155279 -0.01294 -0.0155279 -0.0291149 -0.00388198 0.00323499 0.00388198 -0.0621117 0.0517598 0.0517598 0.0621117 0.0582298 0.00776397 -0.00646998 -0.00776397 0.0155279 -0.0129399 -0.01294 -0.0155279 -0.207039 -0.0310559 0.0258799 0.0258799 0.0310559 0.0517598 -0.10352  0.11646 0.0155279 -0.00388198 -0.0291149 -0.0155279 -0.01294 0.00323499 0.00388198 -0.0621117 0.00776397 0.0155279 0.0582298 0.0621117 0.0517598 -0.0129399 -0.0155279 0.0517598 -0.00646998 -0.01294 -0.00776397 -0.0310559 -0.207039 0.0258799 0.0517598 0.0310559 0.0258799 -0.10352        0        0        0        0        0        0        0        0 0.00181818 -0.000454546 0.000113636 -0.000454546 -0.000454546 0.000113636 -2.84091e-05 0.000113636 0.000909092 -0.000227273 -0.000227273 0.000909092 0.000909092 -0.000227273 5.68182e-05 -0.000227273 -0.000227273 5.68182e-05 5.68182e-05 -0.000227273 0.000454546 0.000454546 -0.000113636 -0.000113636 0.000454546 -0.000113636 0.000227273        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
-0.0128909 0.450826 -0.0740592 -0.00643911 -0.00643911 -0.0740592 0.00885296 0.00402524 -0.191998 0.063797 0.0673231 0.0339586 0.0339586 0.063797 0.00337444 -0.0133206 0.0673231 0.00337444 -0.0216617 -0.0133206 -0.176807 -0.176807 -0.0489096 0.0538636 0.0371813 0.0538636 -0.128808 -0.0155279 -0.11646 0.0155279  0.01294 0.00388198 0.0291149 -0.00388198 -0.00323499 0.0621116 -0.0621116 -0.0517598 -0.0517598 -0.00776397 -0.0582298 0.00776395 0.00646998 -0.0155279 0.0155279  0.01294  0.01294 0.207039 0.0310559 -0.0310558 -0.0258799 -0.0258799 -0.0517598  0.10352 -0.0155279 -0.11646 0.0291149 0.00388198  0.01294 0.0155279 -0.00388198 -0.00323499 0.0621116 -0.0582298 -0.0155279 -0.00776397 -0.0517598 -0.0621116 0.0155279  0.01294 -0.0517598 0.00776395  0.01294 0.00646998 0.0310559 0.207039 -0.0310558 -0.0517598 -0.0258799 -0.0258799  0.10352        0        0        0        0        0        0        0        0 -0.000454546 0.00181818 -0.000454546 0.000113636 0.000113636 -0.000454546 0.000113636 -2.84091e-05 0.000909092 0.000909092 -0.000227273 -0.000227273 -0.000227273 0.000909092 -0.000227273 5.68182e-05 -0.000227273 -0.000227273 5.68182e-05 5.68182e-05 0.000454546 0.000454546 0.000454546 -0.000113636 -0.000113636 -0.000113636 0.000227273        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
-0.00643909 -0.0740592 0.450826 -0.0128909 0.00402523 0.00885296 -0.0740592 -0.00643911 0.067323 0.063797 -0.191998 0.0339585 -0.0133206 0.00337444 0.0637969 0.0339586 -0.0216617 0.00337444 0.0673231 -0.0133206 -0.176807 0.0538636 -0.0489096 -0.176807 0.0371813 0.0538635 -0.128807 -0.01294 -0.0155279  0.11646 0.0155279 0.00323499 0.00388197 -0.0291149 -0.00388198 0.0517598 0.0621117 -0.0621116 0.0517598 -0.00646998 -0.00776394 0.0582297 0.00776395 -0.01294 -0.0155279 0.0155279 -0.01294 -0.207039 0.0258799 0.0310558 -0.0310558 0.0258799 0.0517598 -0.10352 0.00388197 0.0291149 -0.11646 -0.0155279 -0.00323499 -0.00388198 0.0155279  0.01294 -0.0155279 -0.0582298 0.0621117 -0.00776394  0.01294 0.0155279 -0.0621116 -0.0517598  0.01294 0.00776397 -0.0517598 0.00646997 0.0310558 -0.0517598 -0.0310559 0.207039 -0.0258799 -0.0258799  0.10352        0        0        0        0        0        0        0        0 0.000113636 -0.000454546 0.00181818 -0.000454546 -2.84091e-05 0.000113636 -0.000454546 0.000113636 -0.000227273 0.000909092 0.000909092 -0.000227273 5.68182e-05 -0.000227273 0.000909092 -0.000227273 5.68182e-05 -0.000227273 -0.000227273 5.68182e-05 0.000454546 -0.000113636 0.000454546 0.000454546 -0.000113636 -0.000113636 0.000227273        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
-0.0740592 -0.00643911 -0.0128909 0.450826 0.00885296 0.00402523 -0.00643909 -0.0740592 0.0673231 0.0339586 -0.191998 0.0637969 0.00337444 -0.0133206 0.0339585 0.063797 -0.0216617 -0.0133206 0.067323 0.00337444 -0.176807 0.0538635 0.0371813 -0.176807 -0.0489096 0.0538636 -0.128807 0.0155279  0.01294 -0.0155279 -0.11646 -0.00388198 -0.00323499 0.00388197 0.0291149 -0.0517598 -0.0517598 0.0621117 -0.0621116 0.00776397 0.00646997 -0.00776394 -0.0582298  0.01294  0.01294 -0.0155279 0.0155279 0.207039 -0.0258799 -0.0258799 0.0310558 -0.0310559 -0.0517598  0.10352 -0.0291149 -0.00388198 0.0155279  0.11646 0.00388197 0.00323499 -0.01294 -0.0155279 0.0155279 0.00776395 -0.0621116 0.0582297 -0.0155279 -0.01294 0.0517598 0.0621117 -0.01294 -0.00646998 0.0517598 -0.00776394 -0.0310558 0.0517598 0.0258799 -0.207039 0.0310558 0.0258799 -0.10352        0        0        0        0        0        0        0        0 -0.000454546 0.000113636 -0.000454546 0.00181818 0.000113636 -2.84091e-05 0.000113636 -0.000454546 -0.000227273 -0.000227273 0.000909092 0.000909092 -0.000227273 5.68182e-05 -0.000227273 0.000909092 5.68182e-05 5.68182e-05 -0.000227273 -0.000227273 0.000454546 -0.000113636 -0.000113636 0.000454546 0.000454546 -0.000113636 0.000227273        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
-0.0740592 -0.00643911 0.00402523 0.00885296 0.450826 -0.0128909 -0.00643909 -0.0740592 0.0673231 -0.0133206 -0.0216617 0.00337444 0.0637969 0.0339586 -0.0133206 0.00337444 -0.191998 0.0339585 0.067323 0.063797 0.0538635 -0.176807 0.0371813 0.0538636 -0.0489096 -0.176807 -0.128807 -0.0291149 -0.00388198 0.00323499 0.00388197  0.11646 0.0155279 -0.01294 -0.0155279 0.0155279 -0.01294 -0.01294 -0.0155279 0.0582297 0.00776395 -0.00646998 -0.00776394 -0.0621116 0.0517598 0.0517598 0.0621117 0.0517598 -0.0310558 0.0258799 0.0258799 0.0310558 -0.207039 -0.10352 0.0155279  0.01294 -0.00323499 -0.00388198 -0.11646 -0.0155279 0.00388197 0.0291149 -0.0517598 0.00646997  0.01294 0.00776397 -0.0621116 -0.0517598  0.01294 0.0155279 0.0621117 -0.00776394 -0.0155279 -0.0582298 -0.0258799 0.207039 -0.0258799 -0.0517598 -0.0310559 0.0310558  0.10352        0        0        0        0        0        0        0        0 -0.000454546 0.000113636 -2.84091e-05 0.000113636 0.00181818 -0.000454546 0.000113636 -0.000454546 -0.000227273 5.68182e-05 5.68182e-05 -0.000227273 0.000909092 -0.000227273 5.68182e-05 -0.000227273 0.000909092 -0.000227273 -0.000227273 0.000909092 -0.000113636 0.000454546 -0.000113636 -0.000113636 0.000454546 0.000454546 0.000227273        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
-0.00643909 -0.0740592 0.00885296 0.00402523 -0.0128909 0.450826 -0.0740592 -0.00643911 0.067323 0.00337444 -0.0216617 -0.0133206 0.0339585 0.063797 0.00337444 -0.0133206 -0.191998 0.0637969 0.0673231 0.0339586 0.0538636 -0.176807 -0.0489096 0.0538635 0.0371813 -0.176807 -0.128807 0.00388197 0.0291149 -0.00388198 -0.00323499 -0.0155279 -0.11646 0.0155279  0.01294 -0.0155279 0.0155279  0.01294  0.01294 -0.00776394 -0.0582298 0.00776397 0.00646997 0.0621117 -0.0621116 -0.0517598 -0.0517598 -0.0517598 0.0310558 -0.0310559 -0.0258799 -0.0258799 0.207039  0.10352 -0.01294 -0.0155279 0.00388197 0.00323499 0.0155279  0.11646 -0.0291149 -0.00388198 0.0517598 -0.00776394 -0.01294 -0.00646998 0.0517598 0.0621117 -0.0155279 -0.01294 -0.0621116 0.0582297 0.0155279 0.00776395 0.0258799 -0.207039 0.0310558 0.0517598 0.0258799 -0.0310558 -0.10352        0        0        0        0        0        0        0        0 0.000113636 -0.000454546 0.000113636 -2.84091e-05 -0.000454546 0.00181818 -0.000454546 0.000113636 -0.000227273 -0.000227273 5.68182e-05 5.68182e-05 -0.000227273 0.000909092 -0.000227273 5.68182e-05 0.000909092 0.000909092 -0.000227273 -0.000227273 -0.000113636 0.000454546 0.000454546 -0.000113636 -0.000113636 0.000454546 0.000227273        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
0.00402523 0.00885296 -0.0740592 -0.00643909 -0.00643909 -0.0740592 0.450826 -0.0128909 -0.0216617 0.00337444 0.067323 -0.0133205 -0.0133205 0.00337444 0.0637969 0.0339585 0.067323 0.0637969 -0.191998 0.0339585 0.0538635 0.0538635 -0.0489096 -0.176807 0.0371813 -0.176807 -0.128807 0.00323499 0.00388198 -0.0291149 -0.00388198 -0.01294 -0.0155279  0.11646 0.0155279 -0.01294 -0.0155279 0.0155279 -0.0129399 -0.00646998 -0.00776397 0.0582298 0.00776397 0.0517598 0.0621117 -0.0621117 0.0517598 0.0517598 0.0258799 0.0310559 -0.0310559 0.0258799 -0.207039 -0.10352 0.00323499 0.00388198 -0.0155279 -0.01294 -0.00388198 -0.0291149  0.11646 0.0155279 -0.01294 -0.00776397 0.0517598 -0.00646998 -0.0129399 -0.0155279 0.0621117 0.0517598 0.0155279 0.0582298 -0.0621117 0.00776397 0.0258799 0.0517598 0.0310559 -0.207039 0.0258799 -0.0310559 -0.10352        0        0        0        0        0        0        0        0 -2.84091e-05 0.000113636 -0.000454546 0.000113636 0.000113636 -0.000454546 0.00181818 -0.000454546 5.68182e-05 -0.000227273 -0.000227273 5.68182e-05 5.68182e-05 -0.000227273 0.000909092 -0.000227273 -0.000227273 0.000909092 0.000909092 -0.000227273 -0.000113636 -0.000113636 0.000454546 0.000454546 -0.000113636 0.000454546 0.000227273        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
0.00885296 0.00402524 -0.00643911 -0.0740592 -0.0740592 -0.00643911 -0.0128909 0.450826 -0.0216617 -0.0133206 0.0673231 0.00337444 0.00337444 -0.0133206 0.0339586 0.063797 0.0673231 0.0339586 -0.191998 0.063797 0.0538636 0.0538636 0.0371813 -0.176807 -0.0489096 -0.176807 -0.128808 -0.00388198 -0.00323499 0.00388198 0.0291149 0.0155279  0.01294 -0.0155279 -0.11646  0.01294  0.01294 -0.0155279 0.0155279 0.00776395 0.00646998 -0.00776397 -0.0582298 -0.0517598 -0.0517598 0.0621116 -0.0621116 -0.0517598 -0.0258799 -0.0258799 0.0310559 -0.0310558 0.207039  0.10352 -0.00388198 -0.00323499  0.01294 0.0155279 0.0291149 0.00388198 -0.0155279 -0.11646  0.01294 0.00646998 -0.0517598 0.00776395 0.0155279  0.01294 -0.0517598 -0.0621116 -0.0155279 -0.00776397 0.0621116 -0.0582298 -0.0258799 -0.0517598 -0.0258799 0.207039 -0.0310558 0.0310559  0.10352        0        0        0        0        0        0        0        0 0.000113636 -2.84091e-05 0.000113636 -0.000454546 -0.000454546 0.000113636 -0.000454546 0.00181818 5.68182e-05 5.68182e-05 -0.000227273 -0.000227273 -0.000227273 5.68182e-05 -0.000227273 0.000909092 -0.000227273 -0.000227273 0.000909092 0.000909092 -0.000113636 -0.000113636 -0.000113636 0.000454546 0.000454546 0.000454546 0.000227273        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
-0.191998 -0.191998 0.067323 0.0673231 0.0673231 0.067323 -0.0216617 -0.0216617  1.36775 -0.176807 -0.187347 -0.176807 -0.176807 -0.176807 0.0538635 0.0538636 -0.187347 0.0538635 0.00818942 0.0538636 0.0374082 0.0374082 -0.128807 0.0679426 -0.128808 0.0679426 -0.304528 0.0621116 -0.0621117 0.0517598 -0.0517598 -0.0155279 0.0155279 -0.01294  0.01294 -3.11456e-07 -0.207039 4.15971e-09 0.207039 0.0310559 -0.0310559 0.0258799 -0.0258799 3.12969e-08 0.0517598 1.64574e-08 -0.0517598 8.86138e-08 -3.06026e-08 -0.10352 -5.98526e-08  0.10352 -9.21517e-08 2.92031e-07 0.0621116 -0.0621117 0.0155279 -0.0155279 -0.0517598 0.0517598 -0.01294  0.01294 -3.11456e-07 -0.0310559 3.12969e-08 0.0310559 0.207039 -0.207039 0.0517598 -0.0517598 4.1597e-09 0.0258799 1.64574e-08 -0.0258799 -3.06027e-08 8.86138e-08 -0.10352 -9.21517e-08  0.10352 -5.98526e-08 2.92031e-07        0        0        0        0        0        0        0        0 0.000909092 0.000909092 -0.000227273 -0.000227273 -0.000227273 -0.000227273 5.68182e-05 5.68182e-05 0.00727273 0.000454546 -0.00181818 0.000454546 0.000454546 0.000454546 -0.000113636 -0.000113636 -0.00181818 -0.000113636 0.000454546 -0.000113636 0.00363637 0.00363637 0.000227273 -0.000909092 0.000227273 -0.000909092 0.00181818        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
0.0339585 0.063797 0.063797 0.0339586 -0.0133206 0.00337444 0.00337444 -0.0133206 -0.176807  1.63466 -0.176807 -0.00940306 0.0371813 -0.0489096 -0.0489096 0.0371813 0.0538635 -0.254076 0.0538636 -0.0362966 -0.852312 -0.128807 0.170866 -0.128808 0.156915 0.290373 -0.749389 0.0517598 0.0621117 -0.0621116 -0.0517598 -0.01294 -0.0155279 0.0155279  0.01294 -0.207039 -2.37671e-07 0.207039 6.44198e-10 0.0258799 0.0310558 -0.0310558 -0.0258799 0.0517598 4.95706e-08 -0.0517598 6.40603e-09 7.87703e-08 -0.10352 -1.21645e-07  0.10352 -3.15999e-08 -4.59699e-08 1.67067e-07 -0.00776394 -0.0582298 -0.0582298 -0.00776397 0.00646997 0.00776397 0.00776395 0.00646998 0.0310558 -0.465839 0.0310559 -0.0621116 -0.0258799 -0.0310559 -0.0310558 -0.0258799 -0.0258799 0.0621116 -0.0258799 0.0517598 0.248447  0.10352 -0.248446  0.10352 -0.207039 -0.207039 0.828157        0        0        0        0        0        0        0        0 -0.000227273 0.000909092 0.000909092 -0.000227273 5.68182e-05 -0.000227273 -0.000227273 5.68182e-05 0.000454546 0.00727273 0.000454546 -0.00181818 -0.000113636 0.000454546 0.000454546 -0.000113636 -0.000113636 -0.00181818 -0.000113636 0.000454546 0.00363637 0.000227273 0.00363637 0.000227273 -0.000909092 -0.000909092 0.00181818        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
