 598.034 -8.15027 -0.803006  -137.55  -137.55 -0.803006 0.915326  31.3986 -522.893    10.63  134.807   251.91   251.91    10.63 -4.08664 -56.9995  134.807 -4.08664 -34.7191 -56.9995 -284.094 -284.094  12.6538  73.0583  102.399  73.0583 -153.381  534.896   47.173 -3.17853 -3.83705 -133.062 -12.2485  0.79156 0.955624 -109.206  13.9886  163.976  14.5151  266.095  24.5022 -1.98616 -1.33429  27.4205 -3.48888 -40.9985 -3.59956 -657.258 -54.9063  8.61733  82.1129  4.87601  164.327 -329.142  534.896   47.173 -12.2485 -133.062 -3.83705 -3.17853  0.79156 0.955624 -109.206  24.5022  27.4205  266.095  14.5151  13.9886 -3.48888 -3.59956  163.976 -1.98616 -40.9985 -1.33429 -54.9063 -657.258  8.61733  164.327  4.87601  82.1129 -329.142        0        0        0        0        0        0        0        0 
-8.15027 -410.443  107.054 -0.803006 -0.803006  107.054 -27.9107 0.915326  461.331 -237.194 -108.054  4.15104  4.15104 -237.194  61.5927 -2.46691 -108.054  61.5927  25.1726 -2.46691   218.69   218.69 -134.471 -50.9907  6.17483 -50.9907  103.423  38.6112  487.909  4.81919  3.24324 -10.1077 -119.055 -1.17659 -0.813881 -60.0816  -28.476  139.473 -11.6988  20.1609   238.34  5.00051  1.22473  16.7205  6.98572 -34.8514  2.93318 -561.947 -33.1784 -24.6025   71.199 -4.26663   140.44 -286.804  38.6112  487.909 -119.055 -10.1077  3.24324  4.81919 -1.17659 -0.813881 -60.0816   238.34  16.7205  20.1609 -11.6988  -28.476  6.98572  2.93318  139.473  5.00051 -34.8514  1.22473 -33.1784 -561.947 -24.6025   140.44 -4.26663   71.199 -286.804        0        0        0        0        0        0        0        0 
-0.803006  107.054 -410.443 -8.15027 0.915326 -27.9107  107.054 -0.803006 -108.054 -237.194  461.331  4.15104 -2.46691  61.5927 -237.194  4.15104  25.1726  61.5927 -108.054 -2.46691   218.69 -50.9907 -134.471   218.69  6.17483 -50.9907  103.423 -3.24324 -4.81919 -487.909 -38.6112 0.813881  1.17659  119.055  10.1077 -139.473   28.476  60.0816  11.6988 -1.22473 -5.00051  -238.34 -20.1609  34.8514 -6.98572 -16.7205 -2.93318  561.947  -71.199  24.6025  33.1784  4.26663  -140.44  286.804 -10.1077 -119.055  487.909  38.6112 -0.813881 -1.17659  4.81919  3.24324  16.7205   238.34 -60.0816  20.1609  2.93318  6.98572  -28.476 -11.6988 -34.8514  5.00051  139.473  1.22473 -33.1784   140.44 -24.6025 -561.947 -4.26663   71.199 -286.804        0        0        0        0        0        0        0        0 
 -137.55 -0.803006 -8.15027  598.034  31.3986 0.915326 -0.803006  -137.55  134.807    10.63 -522.893   251.91 -56.9995 -4.08664    10.63   251.91 -34.7191 -4.08664  134.807 -56.9995 -284.094  73.0583  12.6538 -284.094  102.399  73.0583 -153.381  3.83705  3.17853  -47.173 -534.896 -0.955624 -0.79156  12.2485  133.062 -163.976 -13.9886  109.206 -14.5151  1.33429  1.98616 -24.5022 -266.095  40.9985  3.48888 -27.4205  3.59956  657.258 -82.1129 -8.61733  54.9063 -4.87601 -164.327  329.142 -133.062 -12.2485   47.173  534.896 0.955624  0.79156 -3.17853 -3.83705  27.4205  24.5022 -109.206  266.095 -3.59956 -3.48888  13.9886  14.5151 -40.9985 -1.98616  163.976 -1.33429 -54.9063  164.327  8.61733 -657.258  4.87601  82.1129 -329.142        0        0        0        0        0        0        0        0 
 -137.55 -0.803006 0.915326  31.3986  598.034 -8.15027 -0.803006  -137.55  134.807 -4.08664 -34.7191 -56.9995   251.91    10.63 -4.08664 -56.9995 -522.893    10.63  134.807   251.91  73.0583 -284.094  12.6538  73.0583  102.399 -284.094 -153.381 -133.062 -12.2485  0.79156 0.955624  534.896   47.173 -3.17853 -3.83705  27.4205 -3.48888 -40.9985 -3.59956  266.095  24.5022 -1.98616 -1.33429 -109.206  13.9886  163.976  14.5151  164.327 -54.9063  8.61733  82.1129  4.87601 -657.258 -329.142  3.83705  3.17853 -0.79156 -0.955624 -534.896  -47.173  12.2485  133.062 -163.976  1.98616  40.9985  1.33429 -14.5151 -13.9886  3.48888  3.59956  109.206 -24.5022 -27.4205 -266.095 -82.1129  657.258 -8.61733 -164.327 -4.87601  54.9063  329.142        0        0        0        0        0        0        0        0 
-0.803006  107.054 -27.9107 0.915326 -8.15027 -410.443  107.054 -0.803006 -108.054  61.5927  25.1726 -2.46691  4.15104 -237.194  61.5927 -2.46691  461.331 -237.194 -108.054  4.15104 -50.9907   218.69 -134.471 -50.9907  6.17483   218.69  103.423 -10.1077 -119.055 -1.17659 -0.813881  38.6112  487.909  4.81919  3.24324  16.7205  6.98572 -34.8514  2.93318  20.1609   238.34  5.00051  1.22473 -60.0816  -28.476  139.473 -11.6988   140.44 -33.1784 -24.6025   71.199 -4.26663 -561.947 -286.804 -3.24324 -4.81919  1.17659 0.813881 -38.6112 -487.909  119.055  10.1077 -139.473 -5.00051  34.8514 -1.22473  11.6988   28.476 -6.98572 -2.93318  60.0816  -238.34 -16.7205 -20.1609  -71.199  561.947  24.6025  -140.44  4.26663  33.1784  286.804        0        0        0        0        0        0        0        0 
0.915326 -27.9107  107.054 -0.803006 -0.803006  107.054 -410.443 -8.15027  25.1726  61.5927 -108.054 -2.46691 -2.46691  61.5927 -237.194  4.15104 -108.054 -237.194  461.331  4.15104 -50.9907 -50.9907 -134.471   218.69  6.17483   218.69  103.423 0.813881  1.17659  119.055  10.1077 -3.24324 -4.81919 -487.909 -38.6112  34.8514 -6.98572 -16.7205 -2.93318 -1.22473 -5.00051  -238.34 -20.1609 -139.473   28.476  60.0816  11.6988  -140.44  -71.199  24.6025  33.1784  4.26663  561.947  286.804 0.813881  1.17659 -4.81919 -3.24324  10.1077  119.055 -487.909 -38.6112  34.8514 -5.00051 -139.473 -1.22473 -2.93318 -6.98572   28.476  11.6988 -16.7205  -238.34  60.0816 -20.1609  -71.199  -140.44  24.6025  561.947  4.26663  33.1784  286.804        0        0        0        0        0        0        0        0 
 31.3986 0.915326 -0.803006  -137.55  -137.55 -0.803006 -8.15027  598.034 -34.7191 -4.08664  134.807 -56.9995 -56.9995 -4.08664    10.63   251.91  134.807    10.63 -522.893   251.91  73.0583  73.0583  12.6538 -284.094  102.399 -284.094 -153.381 -0.955624 -0.79156  12.2485  133.062  3.83705  3.17853  -47.173 -534.896  40.9985  3.48888 -27.4205  3.59956  1.33429  1.98616 -24.5022 -266.095 -163.976 -13.9886  109.206 -14.5151 -164.327 -82.1129 -8.61733  54.9063 -4.87601  657.258  329.142 -0.955624 -0.79156  3.17853  3.83705  133.062  12.2485  -47.173 -534.896  40.9985  1.98616 -163.976  1.33429  3.59956  3.48888 -13.9886 -14.5151 -27.4205 -24.5022  109.206 -266.095 -82.1129 -164.327 -8.61733  657.258 -4.87601  54.9063  329.142        0        0        0        0        0        0        0        0 
-522.893  461.331 -108.054  134.807  134.807 -108.054  25.1726 -34.7191  356.299  190.458 -43.2573 -278.341 -278.341  190.458 -43.9326  71.6201 -43.2573 -43.9326 -0.650898  71.6201 -6.20827 -6.20827  75.1906  24.4825 -147.628  24.4825 -95.2493 -77.7784 -96.4668 -139.654 -164.054   19.564  25.8186  34.9303  41.0089 -722.551  554.737 -0.539199  655.045 -39.1339 -51.6319 -68.3643 -81.9019  181.676  -138.73 0.176617 -163.749 -0.701111 -363.019  271.364 0.543533  327.048 0.0335941   -3.672 -77.7784 -96.4668  25.8186   19.564 -164.054 -139.654  34.9303  41.0089 -722.551 -51.6319  181.676 -39.1339  655.045  554.737  -138.73 -163.749 -0.539199 -68.3643 0.176617 -81.9019 -363.019 -0.701111  271.364 0.0335941  327.048 0.543533   -3.672        0        0        0        0        0        0        0        0 
   10.63 -237.194 -237.194    10.63 -4.08664  61.5927  61.5927 -4.08664  190.458 -1584.71  190.458 -15.0087  9.47731 -134.985 -134.985  9.47731 -43.9326  414.356 -43.9326 -7.68322  1780.42  89.0059 -921.048  89.0059   25.428  -415.59  841.904  14.2369  9.94593 -9.94593 -14.2369 -3.57528 -2.39402  2.39402  3.57528  553.914 3.55485e-10 -553.914 7.19985e-12  5.51105  15.4253 -15.4253 -5.51105 -138.391 -5.68576e-11  138.391 1.07336e-12 -2.66918e-11  282.877 1.67645e-10 -282.877 1.2869e-11 -9.60831e-12 -6.88427e-11  20.2695  237.883  237.883  20.2695   2.0308 -0.294162 -0.294162   2.0308 -33.7017  1905.45 -33.7017  161.698 -7.46635 -3.33827 -3.33827 -7.46635  68.2066  18.6626  68.2066  13.0062 -267.821 -274.955 -111.506 -274.955 -46.8021  557.735 -2247.69        0        0        0        0        0        0        0        0 
