0.00838851 -0.00195952 0.00048988 -0.00209713 -0.00209713 0.00048988 -0.00012247 0.000524281 0.00428598 -0.000979758 -0.00107149 0.00419424 0.00419424 -0.000979758 0.000244939 -0.00104856 -0.00107149 0.000244939 0.000267873 -0.00104856 0.00214298 0.00214298 -0.000489878 -0.000535746 0.00209712 -0.000535746 0.00107149        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 0.000529321 0.000112554 6.95936e-07 9.91534e-07 9.91534e-07 6.95936e-07 2.32934e-21 1.36584e-20 
-0.00195952 0.00728768 -0.00182192 0.00048988 0.00048988 -0.00182192 0.000455479 -0.00012247 0.0035521 0.00364383 -0.000888023 -0.000979758 -0.000979758 0.00364383 -0.000910957 0.000244939 -0.000888023 -0.000910957 0.000222005 0.000244939 0.00177604 0.00177604 0.00182191 -0.00044401 -0.000489878 -0.00044401 0.000888019        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 -0.00010523 -0.000528853 -4.57596e-06 -6.95936e-07 -6.95936e-07 -4.57596e-06 -2.37169e-20 -3.49401e-21 
0.00048988 -0.00182192 0.00728768 -0.00195952 -0.00012247 0.000455479 -0.00182192 0.00048988 -0.000888023 0.00364383 0.0035521 -0.000979758 0.000244939 -0.000910957 0.00364383 -0.000979758 0.000222005 -0.000910957 -0.000888023 0.000244939 0.00177604 -0.00044401 0.00182191 0.00177604 -0.000489878 -0.00044401 0.000888019        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 -6.95936e-07 -4.57596e-06 -0.000528853 -0.00010523 2.32934e-21 1.43996e-20 -4.57596e-06 -6.95936e-07 
-0.00209713 0.00048988 -0.00195952 0.00838851 0.000524281 -0.00012247 0.00048988 -0.00209713 -0.00107149 -0.000979758 0.00428598 0.00419424 -0.00104856 0.000244939 -0.000979758 0.00419424 0.000267873 0.000244939 -0.00107149 -0.00104856 0.00214298 -0.000535746 -0.000489878 0.00214298 0.00209712 -0.000535746 0.00107149        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 9.91534e-07 6.95936e-07 0.000112554 0.000529321 -2.64698e-21 -8.47033e-22 6.95936e-07 9.91534e-07 
-0.00209713 0.00048988 -0.00012247 0.000524281 0.00838851 -0.00195952 0.00048988 -0.00209713 -0.00107149 0.000244939 0.000267873 -0.00104856 0.00419424 -0.000979758 0.000244939 -0.00104856 0.00428598 -0.000979758 -0.00107149 0.00419424 -0.000535746 0.00214298 -0.000489878 -0.000535746 0.00209712 0.00214298 0.00107149        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 9.91534e-07 6.95936e-07 -3.59989e-21 -1.54848e-20 0.000529321 0.000112554 6.95936e-07 9.91534e-07 
0.00048988 -0.00182192 0.000455479 -0.00012247 -0.00195952 0.00728768 -0.00182192 0.00048988 -0.000888023 -0.000910957 0.000222005 0.000244939 -0.000979758 0.00364383 -0.000910957 0.000244939 0.0035521 0.00364383 -0.000888023 -0.000979758 -0.00044401 0.00177604 0.00182191 -0.00044401 -0.000489878 0.00177604 0.000888019        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 -6.95936e-07 -4.57596e-06 2.4564e-20 5.82335e-21 -0.00010523 -0.000528853 -4.57596e-06 -6.95936e-07 
-0.00012247 0.000455479 -0.00182192 0.00048988 0.00048988 -0.00182192 0.00728768 -0.00195952 0.000222005 -0.000910957 -0.000888023 0.000244939 0.000244939 -0.000910957 0.00364383 -0.000979758 -0.000888023 0.00364383 0.0035521 -0.000979758 -0.00044401 -0.00044401 0.00182191 0.00177604 -0.000489878 0.00177604 0.000888019        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 -2.11758e-21 -1.18585e-20 -4.57596e-06 -6.95936e-07 -6.95936e-07 -4.57596e-06 -0.000528853 -0.00010523 
0.000524281 -0.00012247 0.00048988 -0.00209713 -0.00209713 0.00048988 -0.00195952 0.00838851 0.000267873 0.000244939 -0.00107149 -0.00104856 -0.00104856 0.000244939 -0.000979758 0.00419424 -0.00107149 -0.000979758 0.00428598 0.00419424 -0.000535746 -0.000535746 -0.000489878 0.00214298 0.00209712 0.00214298 0.00107149        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 7.43801e-21 8.47033e-22 6.95936e-07 9.91534e-07 9.91534e-07 6.95936e-07 0.000112554 0.000529321 
0.00428598 0.0035521 -0.000888023 -0.00107149 -0.00107149 -0.000888023 0.000222005 0.000267873 0.0318627 0.00177604 -0.00796567 0.00214299 0.00214299 0.00177604 -0.00044401 -0.000535746 -0.00796567 -0.00044401 0.00199141 -0.000535746 0.0159313 0.0159313 0.000888019 -0.00398282 0.00107149 -0.00398282 0.00796563        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 -0.000435938 0.000362695 -5.05382e-06 -2.27007e-06 -2.27007e-06 -5.05382e-06 -3.38813e-21 -4.02341e-21 
-0.000979758 0.00364383 0.00364383 -0.000979758 0.000244939 -0.000910957 -0.000910957 0.000244939 0.00177604 0.0293217 0.00177604 -0.00783577 -0.000489878 0.00182191 0.00182191 -0.000489878 -0.00044401 -0.0073304 -0.00044401 0.00195894 0.0143239 0.000888019 0.0146608 0.000888019 -0.00391787 -0.00358096 0.00716192        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 -0.000203527 -0.00101207 -0.00101207 -0.000203527 -1.40497e-06 -9.23038e-06 -9.23038e-06 -1.40497e-06 
-0.00107149 -0.000888023 0.0035521 0.00428598 0.000267873 0.000222005 -0.000888023 -0.00107149 -0.00796567 0.00177604 0.0318627 0.00214299 -0.000535746 -0.00044401 0.00177604 0.00214299 0.00199141 -0.00044401 -0.00796567 -0.000535746 0.0159313 -0.00398282 0.000888019 0.0159313 0.00107149 -0.00398282 0.00796563        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 -2.27007e-06 -5.05382e-06 0.000362695 -0.000435938 4.23516e-22 -5.0822e-21 -5.05382e-06 -2.27007e-06 
