 196.534  4.94387 -3.85846  -35.841  -35.841 -3.85846  1.61486  5.67431 -119.179  15.0348  35.0696  48.3878  48.3878  15.0348 -5.05918 -5.52509  35.0696 -5.05918 -10.0649 -5.52509  -89.525  -89.525  13.8156  24.9762 -0.861234  24.9762 -59.7961  47.2489   10.329 -5.08453 -12.9754 -11.1674  -2.7016  1.30162  3.05571 -43.6962  20.6515  20.1563  46.7683  20.8344  5.63128  -2.7097 -5.50272  11.2828 -5.28333 -5.14418 -10.9906 -78.7112 -23.2469  10.9787  10.6232  19.6145  20.0708 -41.3334  47.2489   10.329  -2.7016 -11.1674 -12.9754 -5.08453  1.30162  3.05571 -43.6962  5.63128  11.2828  20.8344  46.7683  20.6515 -5.28333 -10.9906  20.1563  -2.7097 -5.14418 -5.50272 -23.2469 -78.7112  10.9787  20.0708  19.6145  10.6232 -41.3334        0        0        0        0        0        0        0        0 
 4.94387  171.798 -33.2361 -3.85846 -3.85846 -33.2361  5.88659  1.61486 -114.867  43.2671   33.932  12.0239  12.0239  43.2671  -5.9719 -4.30646   33.932  -5.9719 -9.78647 -4.30646 -75.3293 -75.3293  0.29931  21.4393  10.8047  21.4393 -46.6136 -11.2704 -45.3567  8.99904  4.96694  2.69373  11.6071 -2.30553 -1.21125  41.0984 -39.5338 -19.7833 -19.5136 -5.13079 -23.6939  4.85407  2.31603 -10.1366  10.1175  4.92896  4.75493   81.717   20.092 -21.2684 -9.76689 -9.07875 -20.3276  40.2319 -11.2704 -45.3567  11.6071  2.69373  4.96694  8.99904 -2.30553 -1.21125  41.0984 -23.6939 -10.1366 -5.13079 -19.5136 -39.5338  10.1175  4.75493 -19.7833  4.85407  4.92896  2.31603   20.092   81.717 -21.2684 -20.3276 -9.07875 -9.76689  40.2319        0        0        0        0        0        0        0        0 
-3.85846 -33.2361  171.798  4.94387  1.61486  5.88659 -33.2361 -3.85846   33.932  43.2671 -114.867  12.0239 -4.30646  -5.9719  43.2671  12.0239 -9.78647  -5.9719   33.932 -4.30646 -75.3293  21.4393  0.29931 -75.3293  10.8047  21.4393 -46.6136 -4.96694 -8.99904  45.3567  11.2704  1.21125  2.30553 -11.6071 -2.69373  19.7833  39.5338 -41.0984  19.5136 -2.31603 -4.85407  23.6939  5.13079 -4.92896 -10.1175  10.1366 -4.75493  -81.717  9.76689  21.2684  -20.092  9.07875  20.3276 -40.2319  2.69373  11.6071 -45.3567 -11.2704 -1.21125 -2.30553  8.99904  4.96694 -10.1366 -23.6939  41.0984 -5.13079  4.75493  10.1175 -39.5338 -19.5136  4.92896  4.85407 -19.7833  2.31603   20.092 -20.3276 -21.2684   81.717 -9.07875 -9.76689  40.2319        0        0        0        0        0        0        0        0 
 -35.841 -3.85846  4.94387  196.534  5.67431  1.61486 -3.85846  -35.841  35.0696  15.0348 -119.179  48.3878 -5.52509 -5.05918  15.0348  48.3878 -10.0649 -5.05918  35.0696 -5.52509  -89.525  24.9762  13.8156  -89.525 -0.861234  24.9762 -59.7961  12.9754  5.08453  -10.329 -47.2489 -3.05571 -1.30162   2.7016  11.1674 -20.1563 -20.6515  43.6962 -46.7683  5.50272   2.7097 -5.63128 -20.8344  5.14418  5.28333 -11.2828  10.9906  78.7112 -10.6232 -10.9787  23.2469 -19.6145 -20.0708  41.3334 -11.1674  -2.7016   10.329  47.2489  3.05571  1.30162 -5.08453 -12.9754  11.2828  5.63128 -43.6962  20.8344 -10.9906 -5.28333  20.6515  46.7683 -5.14418  -2.7097  20.1563 -5.50272 -23.2469  20.0708  10.9787 -78.7112  19.6145  10.6232 -41.3334        0        0        0        0        0        0        0        0 
 -35.841 -3.85846  1.61486  5.67431  196.534  4.94387 -3.85846  -35.841  35.0696 -5.05918 -10.0649 -5.52509  48.3878  15.0348 -5.05918 -5.52509 -119.179  15.0348  35.0696  48.3878  24.9762  -89.525  13.8156  24.9762 -0.861234  -89.525 -59.7961 -11.1674  -2.7016  1.30162  3.05571  47.2489   10.329 -5.08453 -12.9754  11.2828 -5.28333 -5.14418 -10.9906  20.8344  5.63128  -2.7097 -5.50272 -43.6962  20.6515  20.1563  46.7683  20.0708 -23.2469  10.9787  10.6232  19.6145 -78.7112 -41.3334  12.9754  5.08453 -1.30162 -3.05571 -47.2489  -10.329   2.7016  11.1674 -20.1563   2.7097  5.14418  5.50272 -46.7683 -20.6515  5.28333  10.9906  43.6962 -5.63128 -11.2828 -20.8344 -10.6232  78.7112 -10.9787 -20.0708 -19.6145  23.2469  41.3334        0        0        0        0        0        0        0        0 
-3.85846 -33.2361  5.88659  1.61486  4.94387  171.798 -33.2361 -3.85846   33.932  -5.9719 -9.78647 -4.30646  12.0239  43.2671  -5.9719 -4.30646 -114.867  43.2671   33.932  12.0239  21.4393 -75.3293  0.29931  21.4393  10.8047 -75.3293 -46.6136  2.69373  11.6071 -2.30553 -1.21125 -11.2704 -45.3567  8.99904  4.96694 -10.1366  10.1175  4.92896  4.75493 -5.13079 -23.6939  4.85407  2.31603  41.0984 -39.5338 -19.7833 -19.5136 -20.3276   20.092 -21.2684 -9.76689 -9.07875   81.717  40.2319 -4.96694 -8.99904  2.30553  1.21125  11.2704  45.3567 -11.6071 -2.69373  19.7833 -4.85407 -4.92896 -2.31603  19.5136  39.5338 -10.1175 -4.75493 -41.0984  23.6939  10.1366  5.13079  9.76689  -81.717  21.2684  20.3276  9.07875  -20.092 -40.2319        0        0        0        0        0        0        0        0 
 1.61486  5.88659 -33.2361 -3.85846 -3.85846 -33.2361  171.798  4.94387 -9.78647  -5.9719   33.932 -4.30646 -4.30646  -5.9719  43.2671  12.0239   33.932  43.2671 -114.867  12.0239  21.4393  21.4393  0.29931 -75.3293  10.8047 -75.3293 -46.6136  1.21125  2.30553 -11.6071 -2.69373 -4.96694 -8.99904  45.3567  11.2704 -4.92896 -10.1175  10.1366 -4.75493 -2.31603 -4.85407  23.6939  5.13079  19.7833  39.5338 -41.0984  19.5136  20.3276  9.76689  21.2684  -20.092  9.07875  -81.717 -40.2319  1.21125  2.30553 -8.99904 -4.96694 -2.69373 -11.6071  45.3567  11.2704 -4.92896 -4.85407  19.7833 -2.31603 -4.75493 -10.1175  39.5338  19.5136  10.1366  23.6939 -41.0984  5.13079  9.76689  20.3276  21.2684  -81.717  9.07875  -20.092 -40.2319        0        0        0        0        0        0        0        0 
 5.67431  1.61486 -3.85846  -35.841  -35.841 -3.85846  4.94387  196.534 -10.0649 -5.05918  35.0696 -5.52509 -5.52509 -5.05918  15.0348  48.3878  35.0696  15.0348 -119.179  48.3878  24.9762  24.9762  13.8156  -89.525 -0.861234  -89.525 -59.7961 -3.05571 -1.30162   2.7016  11.1674  12.9754  5.08453  -10.329 -47.2489  5.14418  5.28333 -11.2828  10.9906  5.50272   2.7097 -5.63128 -20.8344 -20.1563 -20.6515  43.6962 -46.7683 -20.0708 -10.6232 -10.9787  23.2469 -19.6145  78.7112  41.3334 -3.05571 -1.30162  5.08453  12.9754  11.1674   2.7016  -10.329 -47.2489  5.14418   2.7097 -20.1563  5.50272  10.9906  5.28333 -20.6515 -46.7683 -11.2828 -5.63128  43.6962 -20.8344 -10.6232 -20.0708 -10.9787  78.7112 -19.6145  23.2469  41.3334        0        0        0        0        0        0        0        0 
-119.179 -114.867   33.932  35.0696  35.0696   33.932 -9.78647 -10.0649   498.33 -83.5891 -82.7208 -74.0624 -74.0624 -83.5891  23.5042  21.1106 -82.7208  23.5042  10.2849  21.1106  72.4885  72.4885 -54.8734  2.66847 -44.3335  2.66847 -52.3119  50.8707 -35.7423  20.0469 -19.9497 -12.3521  9.04612 -5.02859  4.88233  6.90792 -80.5743  1.06823  78.8599  23.7088 -18.1734  10.1482 -9.42983 0.151707   20.227 -0.711368 -19.3174 -9.50564 -3.83091 -40.8104  3.06917  37.2337  4.18648 -14.9812  50.8707 -35.7423  9.04612 -12.3521 -19.9497  20.0469 -5.02859  4.88233  6.90792 -18.1734 0.151707  23.7088  78.8599 -80.5743   20.227 -19.3174  1.06823  10.1482 -0.711368 -9.42983 -3.83091 -9.50564 -40.8104  4.18648  37.2337  3.06917 -14.9812        0        0        0        0        0        0        0        0 
 15.0348  43.2671  43.2671  15.0348 -5.05918  -5.9719  -5.9719 -5.05918 -83.5891  673.121 -83.5891  29.8032  12.2336 0.383111 0.383111  12.2336  23.5042 -129.817  23.5042 -17.8934  -498.74 -50.7386  166.806 -50.7386  53.1478  145.527 -320.083   20.364  34.1583 -34.1583  -20.364 -4.97226 -8.76662  8.76662  4.97226 -78.1187 -3.9968e-14  78.1187 -4.53804e-15  9.52588   18.482  -18.482 -9.52588  19.4854 4.88498e-15 -19.4854 1.77636e-15 8.93174e-14 -38.6392 -1.19904e-14  38.6392 -2.10942e-15 -1.90958e-14 4.39648e-14 -5.64442 -22.7353 -22.7353 -5.64442  2.52896  4.36805  4.36805  2.52896  20.4537 -190.411  20.4537 -43.4023 -9.94116 -19.2021 -19.2021 -9.94116 -9.94895  39.0442 -9.94895  19.5246  169.194  41.0778 -171.326  41.0778 -76.8001 -80.5894  332.852        0        0        0        0        0        0        0        0 
